Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2017-01-27,9:30pm,USD,Advance GDP q/q,High,1.9%,2.1%,3.5%
2017-01-27,9:30pm,USD,Core Durable Goods Orders m/m,High,0.5%,0.5%,0.6%
2017-01-27,9:30pm,USD,Advance GDP Price Index q/q,Medium,2.1%,2.1%,1.4%
2017-01-27,9:30pm,USD,Durable Goods Orders m/m,Medium,-0.4%,2.7%,-4.5%
2017-01-27,11:00pm,USD,Revised UoM Consumer Sentiment,Medium,98.5,98.2,98.1
2017-01-27,11:00pm,USD,Revised UoM Inflation Expectations,Non-economic,2.6%,,2.6%
2017-01-30,5:45am,NZD,Trade Balance,Medium,-41M,-95M,-746M
2017-01-30,7:50am,JPY,Retail Sales y/y,Non-economic,0.6%,1.6%,1.7%
2017-01-30,All Day,CNY,Bank Holiday,Low,,,
2017-01-30,All Day,EUR,German Prelim CPI m/m,Medium,-0.6%,-0.5%,0.7%
2017-01-30,3:45pm,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2017-01-30,4:00pm,CHF,KOF Economic Barometer,Medium,101.7,102.9,102.1
2017-01-30,4:00pm,EUR,Spanish Flash GDP q/q,Medium,0.7%,0.7%,0.7%
2017-01-30,6:18pm,EUR,Italian 10-y Bond Auction,Non-economic,2.37|1.3,,1.77|1.4
2017-01-30,9:30pm,USD,Core PCE Price Index m/m,Medium,0.1%,0.1%,0.0%
2017-01-30,9:30pm,USD,Personal Spending m/m,Medium,0.5%,0.4%,0.2%
2017-01-30,9:30pm,USD,Personal Income m/m,Non-economic,0.3%,0.4%,0.1%
2017-01-30,11:00pm,USD,Pending Home Sales m/m,Medium,1.6%,1.6%,-2.5%
2017-01-31,5:45am,NZD,Visitor Arrivals m/m,Non-economic,-1.3%,,0.4%
2017-01-31,7:22am,GBP,GfK Consumer Confidence,Non-economic,-5,-8,-7
2017-01-31,7:30am,JPY,Household Spending y/y,Medium,-0.3%,-0.8%,-1.5%
2017-01-31,7:30am,JPY,Unemployment Rate,Non-economic,3.1%,3.1%,3.1%
2017-01-31,7:50am,JPY,Prelim Industrial Production m/m,Non-economic,0.5%,0.4%,1.5%
2017-01-31,All Day,CNY,Bank Holiday,Low,,,
2017-01-31,8:30am,AUD,NAB Business Confidence,Non-economic,6,,6
2017-01-31,8:30am,AUD,Private Sector Credit m/m,Non-economic,0.7%,0.5%,0.5%
2017-01-31,10:56am,JPY,BOJ Outlook Report,High,,,
2017-01-31,10:56am,JPY,BOJ Policy Rate,High,-0.10%,-0.10%,-0.10%
2017-01-31,10:56am,JPY,Monetary Policy Statement,High,,,
2017-01-31,1:00pm,JPY,Housing Starts y/y,Non-economic,3.9%,8.5%,6.7%
2017-01-31,2:30pm,EUR,French Flash GDP q/q,Non-economic,0.4%,0.4%,0.2%
2017-01-31,2:30pm,JPY,BOJ Press Conference,High,,,
2017-01-31,3:00pm,EUR,German Retail Sales m/m,Medium,-0.9%,0.6%,-1.7%
2017-01-31,3:45pm,EUR,French Consumer Spending m/m,Non-economic,-0.8%,0.2%,0.6%
2017-01-31,3:45pm,EUR,French Prelim CPI m/m,Non-economic,-0.2%,-0.5%,0.3%
2017-01-31,4:00pm,EUR,ECB President Draghi Speaks,High,,,
2017-01-31,4:00pm,EUR,Spanish Flash CPI y/y,Medium,3.0%,2.4%,1.6%
2017-01-31,4:55pm,EUR,German Unemployment Change,Medium,-26K,-5K,-20K
2017-01-31,5:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,12.0%,11.8%,12.0%
2017-01-31,5:30pm,GBP,Net Lending to Individuals m/m,Medium,4.8B,5.3B,5.1B
2017-01-31,5:30pm,GBP,M4 Money Supply m/m,Non-economic,-0.5%,0.3%,0.4%
2017-01-31,5:30pm,GBP,Mortgage Approvals,Non-economic,68K,69K,67K
2017-01-31,6:00pm,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,0.9%,0.9%
2017-01-31,6:00pm,EUR,CPI Flash Estimate y/y,Medium,1.8%,1.5%,1.1%
2017-01-31,6:00pm,EUR,Prelim Flash GDP q/q,Medium,0.5%,0.4%,0.3%
2017-01-31,6:00pm,EUR,Unemployment Rate,Non-economic,9.6%,9.8%,9.7%
2017-01-31,6:33pm,GBP,10-y Bond Auction,Non-economic,1.45|2.3,,1.16|2.5
2017-01-31,9:30pm,CAD,GDP m/m,High,0.4%,0.3%,-0.2%
2017-01-31,9:30pm,CAD,RMPI m/m,Medium,6.5%,2.9%,-1.6%
2017-01-31,9:30pm,CAD,IPPI m/m,Non-economic,0.4%,0.5%,0.4%
2017-01-31,9:30pm,USD,Employment Cost Index q/q,Medium,0.5%,0.6%,0.6%
2017-01-31,10:00pm,USD,S&P/CS Composite-20 HPI y/y,Non-economic,5.3%,5.0%,5.1%
2017-01-31,10:45pm,USD,Chicago PMI,Medium,50.3,55.1,54.6
2017-01-31,11:00pm,USD,CB Consumer Confidence,High,111.8,112.6,113.3
2017-02-01,5:45am,NZD,Employment Change q/q,High,0.8%,0.8%,1.3%
2017-02-01,5:45am,NZD,Unemployment Rate,High,5.2%,4.8%,4.9%
2017-02-01,5:45am,NZD,Labor Cost Index q/q,Non-economic,0.4%,0.5%,0.4%
2017-02-01,6:30am,AUD,AIG Manufacturing Index,Non-economic,51.2,,55.4
2017-02-01,6:35am,CAD,BOC Gov Poloz Speaks,High,,,
2017-02-01,8:01am,GBP,BRC Shop Price Index y/y,Non-economic,-1.7%,,-1.4%
2017-02-01,All Day,CNY,Bank Holiday,Low,,,
2017-02-01,8:30am,JPY,Final Manufacturing PMI,Non-economic,52.7,52.8,52.8
2017-02-01,9:00am,CNY,Manufacturing PMI,High,51.3,51.2,51.4
2017-02-01,9:00am,CNY,Non-Manufacturing PMI,Medium,54.6,,54.5
2017-02-01,1:30pm,AUD,Commodity Prices y/y,Non-economic,55.7%,,44.8%
2017-02-01,3:00pm,GBP,Nationwide HPI m/m,Non-economic,0.2%,0.0%,0.8%
2017-02-01,4:15pm,EUR,Spanish Manufacturing PMI,Medium,55.6,55.1,55.3
2017-02-01,4:30pm,CHF,Manufacturing PMI,Non-economic,54.6,56.1,56.0
2017-02-01,4:45pm,EUR,Italian Manufacturing PMI,Non-economic,53.0,53.3,53.2
2017-02-01,4:50pm,EUR,French Final Manufacturing PMI,Non-economic,53.6,53.4,53.4
2017-02-01,4:55pm,EUR,German Final Manufacturing PMI,Non-economic,56.4,56.5,56.5
2017-02-01,5:00pm,EUR,Final Manufacturing PMI,Non-economic,55.2,55.1,55.1
2017-02-01,5:30pm,GBP,Final Manufacturing PMI,High,55.9,55.9,56.1
2017-02-01,9:15pm,USD,ADP Non-Farm Employment Change,High,246K,165K,151K
2017-02-01,10:30pm,CAD,Manufacturing PMI,Non-economic,53.5,,51.8
2017-02-01,10:45pm,USD,Final Manufacturing PMI,Non-economic,55.0,55.1,55.1
2017-02-01,11:00pm,USD,ISM Manufacturing PMI,High,56.0,55.0,54.7
2017-02-01,11:00pm,USD,Construction Spending m/m,Non-economic,-0.2%,0.2%,0.9%
2017-02-01,11:00pm,USD,ISM Manufacturing Prices,Non-economic,69.0,66.0,65.5
2017-02-01,All Day,USD,Wards Total Vehicle Sales,Non-economic,17.5M,17.5M,18.1M
2017-02-01,11:30pm,USD,Crude Oil Inventories,High,6.5M,2.6M,2.8M
2017-02-02,All Day,USD,Total Vehicle Sales,Non-economic,17.6M,17.9M,18.4M
2017-02-02,3:00am,USD,Federal Funds Rate,High,0.75%,0.75%,0.75%
2017-02-02,3:00am,USD,FOMC Statement,High,,,
2017-02-02,7:50am,JPY,Monetary Base y/y,Non-economic,22.6%,24.2%,23.1%
2017-02-02,All Day,CNY,Bank Holiday,Low,,,
2017-02-02,8:30am,AUD,Building Approvals m/m,Medium,-1.2%,-1.7%,7.5%
2017-02-02,8:30am,AUD,Goods Trade Balance,Medium,3.51B,2.00B,2.04B
2017-02-02,11:45am,JPY,10-y Bond Auction,Non-economic,0.09|3.6,,0.06|3.6
2017-02-02,1:00pm,JPY,Consumer Confidence,Non-economic,43.2,43.7,43.1
2017-02-02,4:00pm,EUR,Spanish Unemployment Change,Medium,57.3K,60.2K,-86.8K
2017-02-02,4:15pm,CHF,Retail Sales y/y,Non-economic,-3.5%,0.5%,0.8%
2017-02-02,5:00pm,EUR,ECB Economic Bulletin,Non-economic,,,
2017-02-02,5:30pm,GBP,Construction PMI,High,52.2,53.9,54.2
2017-02-02,5:57pm,EUR,French 10-y Bond Auction,Non-economic,1.07|2.1,,0.78|2.0
2017-02-02,6:00pm,EUR,PPI m/m,Non-economic,0.7%,0.5%,0.3%
2017-02-02,8:00pm,GBP,BOE Monetary Policy Report,High,,,
2017-02-02,8:00pm,GBP,Monetary Policy Summary,High,,,
2017-02-02,8:00pm,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9
2017-02-02,8:00pm,GBP,Official Bank Rate,High,0.25%,0.25%,0.25%
2017-02-02,8:00pm,GBP,Asset Purchase Facility,Medium,435B,435B,435B
2017-02-02,8:00pm,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-9,0-0-9,0-0-9
2017-02-02,8:15pm,EUR,ECB President Draghi Speaks,High,,,
2017-02-02,8:30pm,GBP,BOE Gov Carney Speaks,High,,,
2017-02-02,8:30pm,USD,Challenger Job Cuts y/y,Non-economic,-38.8%,,42.4%
2017-02-02,9:30pm,USD,Unemployment Claims,High,246K,251K,260K
2017-02-02,9:30pm,USD,Prelim Nonfarm Productivity q/q,Medium,1.3%,1.0%,3.1%
2017-02-02,9:30pm,USD,Prelim Unit Labor Costs q/q,Medium,1.7%,2.3%,0.7%
2017-02-02,11:30pm,USD,Natural Gas Storage,Non-economic,-87B,-82B,-119B
2017-02-03,6:30am,AUD,AIG Services Index,Non-economic,54.5,,57.7
2017-02-03,7:50am,JPY,Monetary Policy Meeting Minutes,Non-economic,,,
2017-02-03,8:00am,NZD,ANZ Commodity Prices m/m,Non-economic,-0.1%,,0.7%
2017-02-03,9:45am,CNY,Caixin Manufacturing PMI,High,51.0,51.8,51.9
2017-02-03,4:15pm,EUR,Spanish Services PMI,Non-economic,54.2,54.7,55.0
2017-02-03,4:45pm,EUR,Italian Services PMI,Non-economic,52.4,52.6,52.3
2017-02-03,4:50pm,EUR,French Final Services PMI,Non-economic,54.1,53.9,53.9
2017-02-03,4:55pm,EUR,German Final Services PMI,Non-economic,53.4,53.2,53.2
2017-02-03,5:00pm,EUR,Final Services PMI,Non-economic,53.7,53.6,53.6
2017-02-03,5:30pm,GBP,Final Services PMI,High,54.5,55.8,56.2
2017-02-03,6:00pm,EUR,Italian Prelim CPI m/m,Non-economic,0.2%,0.2%,0.4%
2017-02-03,6:00pm,EUR,Retail Sales m/m,Non-economic,-0.3%,0.3%,-0.6%
2017-02-03,9:30pm,USD,Average Hourly Earnings m/m,High,0.1%,0.3%,0.2%
2017-02-03,9:30pm,USD,Non-Farm Employment Change,High,227K,170K,157K
2017-02-03,9:30pm,USD,Unemployment Rate,High,4.8%,4.7%,4.7%
2017-02-03,10:15pm,USD,FOMC Member Evans Speaks,Medium,,,
2017-02-03,10:45pm,USD,Final Services PMI,Non-economic,55.6,55.1,55.1
2017-02-03,11:00pm,USD,ISM Services PMI,High,56.5,57.0,57.2
2017-02-03,11:00pm,USD,Factory Orders m/m,Medium,1.3%,1.5%,-2.3%
2017-02-06,All Day,NZD,Bank Holiday,Low,,,
2017-02-06,8:00am,AUD,MI Inflation Gauge m/m,Non-economic,0.6%,,0.5%
2017-02-06,8:00am,JPY,Average Cash Earnings y/y,Non-economic,0.1%,0.4%,0.5%
2017-02-06,8:30am,AUD,Retail Sales m/m,High,-0.1%,0.3%,0.1%
2017-02-06,8:30am,AUD,ANZ Job Advertisements m/m,Non-economic,4.0%,,-2.2%
2017-02-06,9:45am,CNY,Caixin Services PMI,Medium,53.1,53.6,53.4
2017-02-06,3:00pm,EUR,German Factory Orders m/m,Medium,5.2%,0.6%,-3.6%
2017-02-06,5:10pm,EUR,Retail PMI,Non-economic,50.1,,50.4
2017-02-06,5:30pm,EUR,Sentix Investor Confidence,Non-economic,17.4,16.7,18.2
2017-02-06,10:00pm,EUR,ECB President Draghi Speaks,High,,,
2017-02-06,11:00pm,USD,Labor Market Conditions Index m/m,Non-economic,1.3,,0.6
2017-02-07,3:00am,USD,Loan Officer Survey,Non-economic,,,
2017-02-07,5:30am,USD,FOMC Member Harker Speaks,Medium,,,
2017-02-07,6:30am,AUD,AIG Construction Index,Non-economic,47.7,,47.0
2017-02-07,8:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,-0.6%,,1.0%
2017-02-07,10:00am,NZD,Inflation Expectations q/q,High,1.92%,,1.68%
2017-02-07,11:30am,AUD,Cash Rate,High,1.50%,1.50%,1.50%
2017-02-07,11:30am,AUD,RBA Rate Statement,High,,,
2017-02-07,1:00pm,JPY,Leading Indicators,Non-economic,105.2%,105.6%,102.8%
2017-02-07,2:45pm,CHF,SECO Consumer Climate,Non-economic,-3,-11,-13
2017-02-07,3:00pm,EUR,German Industrial Production m/m,Non-economic,-3.0%,0.2%,0.5%
2017-02-07,3:45pm,EUR,French Gov Budget Balance,Non-economic,-69.0B,,-93.3B
2017-02-07,3:45pm,EUR,French Trade Balance,Non-economic,-3.4B,-4.2B,-4.4B
2017-02-07,4:00pm,CHF,Foreign Currency Reserves,Non-economic,644B,,645B
2017-02-07,4:30pm,GBP,Halifax HPI m/m,Medium,-0.9%,0.2%,1.6%
2017-02-07,9:30pm,CAD,Trade Balance,High,0.9B,1.2B,1.0B
2017-02-07,9:30pm,CAD,Building Permits m/m,Medium,-6.6%,-3.5%,-1.2%
2017-02-07,9:30pm,USD,Trade Balance,Medium,-44.3B,-45.0B,-45.7B
2017-02-07,10:00pm,NZD,GDT Price Index,High,1.3%,,0.6%
2017-02-07,11:00pm,CAD,Ivey PMI,Medium,57.2,58.3,60.8
2017-02-07,11:00pm,USD,JOLTS Job Openings,Medium,5.50M,5.56M,5.51M
2017-02-07,11:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,56.4,56.2,55.6
2017-02-08,4:00am,USD,Consumer Credit m/m,Non-economic,14.2B,20.3B,25.2B
2017-02-08,7:50am,JPY,Bank Lending y/y,Non-economic,2.5%,2.7%,2.6%
2017-02-08,7:50am,JPY,BOJ Summary of Opinions,Non-economic,,,
2017-02-08,7:50am,JPY,Current Account,Non-economic,1.67T,1.71T,1.80T
2017-02-08,1:00pm,JPY,Economy Watchers Sentiment,Non-economic,49.8,51.9,51.4
2017-02-08,6:33pm,EUR,German 10-y Bond Auction,Non-economic,0.33|2.2,,0.36|1.8
2017-02-08,9:00pm,GBP,MPC Member Cunliffe Speaks,Medium,,,
2017-02-08,9:13pm,CAD,Housing Starts,Non-economic,207K,202K,206K
2017-02-08,11:30pm,USD,Crude Oil Inventories,High,13.8M,2.7M,6.5M
2017-02-09,2:01am,USD,10-y Bond Auction,Non-economic,2.33|2.3,,2.34|2.6
2017-02-09,4:00am,NZD,Official Cash Rate,High,1.75%,1.75%,1.75%
2017-02-09,4:00am,NZD,RBNZ Rate Statement,High,,,
2017-02-09,4:00am,NZD,RBNZ Monetary Policy Statement,Medium,,,
2017-02-09,5:00am,NZD,RBNZ Press Conference,High,,,
2017-02-09,5:45am,NZD,Building Consents m/m,Non-economic,-7.2%,,-9.6%
2017-02-09,7:50am,JPY,Core Machinery Orders m/m,Non-economic,6.7%,3.2%,-5.1%
2017-02-09,7:50am,JPY,M2 Money Stock y/y,Non-economic,4.1%,4.0%,4.0%
2017-02-09,8:00am,AUD,HIA New Home Sales m/m,Non-economic,0.2%,,6.1%
2017-02-09,8:01am,GBP,RICS House Price Balance,Non-economic,25%,23%,23%
2017-02-09,8:10am,NZD,RBNZ Gov Wheeler Speaks,High,,,
2017-02-09,8:30am,AUD,NAB Quarterly Business Confidence,Medium,5,,6
2017-02-09,11:45am,JPY,30-y Bond Auction,Non-economic,0.91|3.2,,0.75|3.3
2017-02-09,2:00pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,3.5%,,4.4%
2017-02-09,2:45pm,CHF,Unemployment Rate,Non-economic,3.3%,3.3%,3.3%
2017-02-09,3:00pm,EUR,German Trade Balance,Non-economic,18.4B,23.2B,21.8B
2017-02-09,5:00pm,AUD,RBA Gov Lowe Speaks,High,,,
2017-02-09,6:34pm,GBP,30-y Bond Auction,Non-economic,1.86|1.6,,1.96|1.7
2017-02-09,9:30pm,CAD,NHPI m/m,Medium,0.1%,0.3%,0.2%
2017-02-09,9:30pm,USD,Unemployment Claims,High,234K,249K,246K
2017-02-09,11:00pm,USD,Final Wholesale Inventories m/m,Non-economic,1.0%,1.0%,1.0%
2017-02-09,11:30pm,USD,Natural Gas Storage,Non-economic,-152B,-155B,-87B
2017-02-10,12:35am,CAD,Gov Council Member Schembri Speaks,Medium,,,
2017-02-10,2:01am,USD,30-y Bond Auction,Non-economic,3.01|2.2,,2.91|2.3
2017-02-10,2:10am,USD,FOMC Member Evans Speaks,Medium,,,
2017-02-10,2:30am,GBP,BOE Gov Carney Speaks,High,,,
2017-02-10,7:50am,JPY,PPI y/y,Non-economic,0.5%,0.0%,-1.2%
2017-02-10,8:30am,AUD,RBA Monetary Policy Statement,High,,,
2017-02-10,8:30am,AUD,Home Loans m/m,Non-economic,0.4%,1.0%,1.3%
2017-02-10,10:57am,CNY,Trade Balance,High,355B,295B,275B
2017-02-10,11:24am,CNY,USD-Denominated Trade Balance,Non-economic,51.4B,49.8B,40.8B
2017-02-10,12:30pm,JPY,Tertiary Industry Activity m/m,Non-economic,-0.4%,-0.1%,0.3%
2017-02-10,3:45pm,EUR,French Industrial Production m/m,Non-economic,-0.9%,-0.6%,2.4%
2017-02-10,3:45pm,EUR,French Prelim Private Payrolls q/q,Non-economic,0.4%,0.3%,0.3%
2017-02-10,5:00pm,EUR,Italian Industrial Production m/m,Non-economic,1.4%,0.1%,0.8%
2017-02-10,5:30pm,GBP,Manufacturing Production m/m,High,2.1%,0.3%,1.4%
2017-02-10,5:30pm,GBP,Goods Trade Balance,Medium,-10.9B,-11.5B,-11.6B
2017-02-10,5:30pm,GBP,Construction Output m/m,Non-economic,1.8%,1.1%,0.4%
2017-02-10,5:30pm,GBP,Industrial Production m/m,Non-economic,1.1%,-0.2%,2.0%
2017-02-10,9:30pm,CAD,Employment Change,High,48.3K,-10.1K,53.7K
2017-02-10,9:30pm,CAD,Unemployment Rate,High,6.8%,6.9%,6.9%
2017-02-10,9:30pm,USD,Import Prices m/m,Medium,0.4%,0.4%,0.5%
2017-02-10,10:03pm,GBP,NIESR GDP Estimate,Non-economic,0.7%,,0.6%
2017-02-10,11:00pm,USD,Prelim UoM Consumer Sentiment,High,95.7,97.9,98.5
2017-02-10,11:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.8%,,2.6%
2017-02-11,3:00am,USD,Federal Budget Balance,Non-economic,51.3B,29.7B,-27.5B
2017-02-11,8:30pm,USD,FOMC Member Fischer Speaks,Medium,,,
2017-02-13,7:50am,JPY,Prelim GDP q/q,High,0.2%,0.3%,0.3%
2017-02-13,7:50am,JPY,Prelim GDP Price Index y/y,Non-economic,-0.1%,-0.2%,-0.2%
2017-02-13,3:00pm,EUR,German WPI m/m,Non-economic,0.8%,0.3%,1.2%
2017-02-13,6:00pm,EUR,EU Economic Forecasts,Medium,,,
2017-02-14,5:45am,NZD,FPI m/m,Non-economic,2.8%,,-0.8%
2017-02-14,8:30am,AUD,NAB Business Confidence,Non-economic,10,,6
2017-02-14,9:30am,CNY,CPI y/y,High,2.5%,2.4%,2.1%
2017-02-14,9:30am,CNY,PPI y/y,Medium,6.9%,6.6%,5.5%
2017-02-14,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,0.7%,0.5%,0.5%
2017-02-14,3:00pm,EUR,German Prelim GDP q/q,Medium,0.4%,0.5%,0.2%
2017-02-14,3:00pm,EUR,German Final CPI m/m,Non-economic,-0.6%,-0.6%,-0.6%
2017-02-14,4:15pm,CHF,PPI m/m,Medium,0.4%,0.3%,0.2%
2017-02-14,4:15pm,CHF,CPI m/m,Non-economic,0.0%,-0.1%,-0.1%
2017-02-14,5:00pm,EUR,Italian Prelim GDP q/q,Non-economic,0.2%,0.3%,0.3%
2017-02-14,5:01pm,CNY,M2 Money Supply y/y,Non-economic,11.3%,11.3%,11.3%
2017-02-14,5:01pm,CNY,New Loans,Non-economic,2030B,2440B,1040B
2017-02-14,5:30pm,GBP,CPI y/y,High,1.8%,1.9%,1.6%
2017-02-14,5:30pm,GBP,PPI Input m/m,Medium,1.7%,1.0%,2.7%
2017-02-14,5:30pm,GBP,RPI y/y,Medium,2.6%,2.8%,2.5%
2017-02-14,5:30pm,GBP,Core CPI y/y,Non-economic,1.6%,1.7%,1.6%
2017-02-14,5:30pm,GBP,HPI y/y,Non-economic,7.2%,6.9%,6.1%
2017-02-14,5:30pm,GBP,PPI Output m/m,Non-economic,0.6%,0.4%,0.2%
2017-02-14,6:00pm,EUR,Flash GDP q/q,Medium,0.4%,0.5%,0.5%
2017-02-14,6:00pm,EUR,German ZEW Economic Sentiment,Medium,10.4,15.1,16.6
2017-02-14,6:00pm,EUR,Industrial Production m/m,Non-economic,-1.6%,-1.4%,1.5%
2017-02-14,6:00pm,EUR,ZEW Economic Sentiment,Non-economic,17.1,22.3,23.2
2017-02-14,6:59pm,USD,NFIB Small Business Index,Non-economic,105.9,105.1,105.8
2017-02-14,9:30pm,USD,PPI m/m,High,0.6%,0.3%,0.3%
2017-02-14,9:30pm,USD,Core PPI m/m,Medium,0.4%,0.2%,0.2%
2017-02-14,11:00pm,USD,Fed Chair Yellen Testifies,High,,,
2017-02-14,11:00pm,USD,Fed Monetary Policy Report,Non-economic,,,
2017-02-15,2:00am,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-02-15,7:30am,AUD,Westpac Consumer Sentiment,Non-economic,2.3%,,0.1%
2017-02-15,8:30am,AUD,New Motor Vehicle Sales m/m,Non-economic,0.6%,,0.1%
2017-02-15,5:30pm,GBP,Average Earnings Index 3m/y,High,2.6%,2.8%,2.8%
2017-02-15,5:30pm,GBP,Claimant Count Change,High,-42.4K,1.1K,-20.5K
2017-02-15,5:30pm,GBP,Unemployment Rate,Medium,4.8%,4.8%,4.8%
2017-02-15,6:00pm,EUR,Trade Balance,Non-economic,24.5B,22.5B,22.2B
2017-02-15,9:30pm,CAD,Manufacturing Sales m/m,High,2.3%,1.4%,2.3%
2017-02-15,9:30pm,USD,Core CPI m/m,High,0.3%,0.2%,0.2%
2017-02-15,9:30pm,USD,Core Retail Sales m/m,High,0.8%,0.4%,0.4%
2017-02-15,9:30pm,USD,CPI m/m,High,0.6%,0.3%,0.3%
2017-02-15,9:30pm,USD,CPI y/y,High,2.5%,2.4%,2.1%
2017-02-15,9:30pm,USD,Retail Sales m/m,High,0.4%,0.1%,1.0%
2017-02-15,9:30pm,USD,Empire State Manufacturing Index,Medium,18.7,7.2,6.5
2017-02-15,10:15pm,USD,Capacity Utilization Rate,Medium,75.3%,75.6%,75.6%
2017-02-15,10:15pm,USD,Industrial Production m/m,Medium,-0.3%,0.1%,0.6%
2017-02-15,10:30pm,GBP,CB Leading Index m/m,Non-economic,0.0%,,0.0%
2017-02-15,11:00pm,USD,Fed Chair Yellen Testifies,High,,,
2017-02-15,11:00pm,USD,Mortgage Delinquencies,Medium,4.80%,,4.52%
2017-02-15,11:00pm,USD,Business Inventories m/m,Non-economic,0.4%,0.5%,0.8%
2017-02-15,11:00pm,USD,NAHB Housing Market Index,Non-economic,65,68,67
2017-02-15,11:30pm,USD,Crude Oil Inventories,High,9.5M,3.7M,13.8M
2017-02-16,1:45am,USD,FOMC Member Harker Speaks,Medium,,,
2017-02-16,5:00am,USD,TIC Long-Term Purchases,Non-economic,-12.9B,19.1B,34.4B
2017-02-16,8:00am,AUD,MI Inflation Expectations,Non-economic,4.1%,,4.3%
2017-02-16,8:15am,USD,FOMC Member Dudley Speaks,Medium,,,
2017-02-16,8:25am,JPY,BOJ Gov Kuroda Speaks,Medium,,,
2017-02-16,8:30am,AUD,Employment Change,High,13.5K,9.7K,16.3K
2017-02-16,8:30am,AUD,Unemployment Rate,High,5.7%,5.8%,5.8%
2017-02-16,10:00am,CNY,Foreign Direct Investment ytd/y,Non-economic,-9.2%,,4.1%
2017-02-16,5:00pm,EUR,Italian Trade Balance,Non-economic,5.80B,4.00B,4.19B
2017-02-16,5:46pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.73|3.0,,1.45|1.4
2017-02-16,8:30pm,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2017-02-16,9:30pm,USD,Building Permits,High,1.29M,1.23M,1.23M
2017-02-16,9:30pm,USD,Philly Fed Manufacturing Index,High,43.3,18.5,23.6
2017-02-16,9:30pm,USD,Unemployment Claims,High,239K,243K,234K
2017-02-16,9:30pm,USD,Housing Starts,Medium,1.25M,1.23M,1.28M
2017-02-16,11:30pm,USD,Natural Gas Storage,Non-economic,-114B,-130B,-152B
2017-02-17,1:30am,USD,President Trump Speaks,High,,,
2017-02-17,5:30am,NZD,BusinessNZ Manufacturing Index,Non-economic,51.6,,54.2
2017-02-17,5:45am,NZD,Retail Sales q/q,High,0.6%,1.1%,0.7%
2017-02-17,5:47am,NZD,Core Retail Sales q/q,Medium,0.6%,0.9%,0.2%
2017-02-17,5:00pm,EUR,Current Account,Non-economic,31.0B,28.7B,36.4B
2017-02-17,5:30pm,GBP,Retail Sales m/m,High,-0.3%,1.0%,-2.1%
2017-02-17,9:30pm,CAD,Foreign Securities Purchases,Medium,10.23B,11.59B,7.26B
2017-02-17,11:00pm,USD,CB Leading Index m/m,Non-economic,0.6%,0.5%,0.5%
2017-02-20,5:30am,NZD,BusinessNZ Services Index,Non-economic,59.5,,58.5
2017-02-20,5:45am,NZD,PPI Input q/q,High,1.0%,0.9%,1.5%
2017-02-20,5:45am,NZD,PPI Output q/q,Non-economic,1.5%,0.6%,1.0%
2017-02-20,7:50am,JPY,Trade Balance,Non-economic,0.16T,0.28T,0.33T
2017-02-20,8:01am,GBP,Rightmove HPI m/m,Non-economic,2.0%,,0.4%
2017-02-20,3:00pm,EUR,German PPI m/m,Non-economic,0.7%,0.3%,0.4%
2017-02-20,All Day,EUR,Eurogroup Meetings,Medium,,,
2017-02-20,7:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2017-02-20,7:00pm,GBP,CBI Industrial Order Expectations,Non-economic,8,5,5
2017-02-20,All Day,CAD,Bank Holiday,Low,,,
2017-02-20,All Day,USD,Bank Holiday,Low,,,
2017-02-20,9:30pm,CAD,Wholesale Sales m/m,Medium,0.7%,0.4%,0.1%
2017-02-20,11:00pm,EUR,Consumer Confidence,Non-economic,-6,-5,-5
2017-02-21,8:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2017-02-21,8:30am,JPY,Flash Manufacturing PMI,Non-economic,53.5,52.1,52.7
2017-02-21,12:30pm,JPY,All Industries Activity m/m,Non-economic,-0.3%,-0.2%,0.4%
2017-02-21,3:00pm,CHF,Trade Balance,Non-economic,4.73B,3.03B,2.69B
2017-02-21,3:45pm,EUR,French Final CPI m/m,Non-economic,-0.2%,-0.2%,-0.2%
2017-02-21,4:00pm,EUR,French Flash Manufacturing PMI,Medium,52.3,53.5,53.6
2017-02-21,4:00pm,EUR,French Flash Services PMI,Medium,56.7,53.8,54.1
2017-02-21,4:30pm,EUR,German Flash Manufacturing PMI,Medium,57.0,56.2,56.4
2017-02-21,4:30pm,EUR,German Flash Services PMI,Medium,54.4,53.6,53.4
2017-02-21,5:00pm,EUR,Flash Manufacturing PMI,Medium,55.5,55.0,55.2
